211,44.650002,44.840000,44.320000,44.730000
212,44.849998,45.090000,43.770000,43.950001
213,44.360001,45.200001,44.330002,44.840000
214,44.730000,44.840000,43.529999,44.680000
215,45.020000,45.299999,44.330002,44.490002
216,44.599998,44.900002,43.230000,43.439999
217,43.139999,43.720001,42.669998,43.450001
218,43.459999,43.599998,42.779999,43.080002
219,43.349998,43.580002,43.110001,43.349998
220,43.279999,43.779999,43.250000,43.660000
221,43.470001,43.619999,43.080002,43.330002
222,43.650002,43.660000,43.240002,43.340000
223,43.430000,43.570000,43.020000,43.259998
224,43.400002,44.840000,43.070000,44.560001
225,45.150002,46.349998,45.040001,46.259998
226,46.299999,47.259998,45.889999,47.040001
227,47.470001,47.639999,46.660000,47.560001
228,47.540001,47.590000,46.560001,46.759998
229,46.330002,47.020000,46.020000,46.700001
230,46.279999,46.470001,45.950001,46.080002
231,46.110001,46.360001,46.000000,46.110001
232,46.360001,46.360001,45.950001,46.220001
233,46.209999,46.490002,46.090000,46.160000
234,46.380001,46.900002,46.209999,46.849998
235,45.470001,46.209999,43.650002,45.259998
236,43.520000,44.650002,42.689999,44.430000
237,44.430000,45.150002,43.900002,44.740002
238,44.270000,44.840000,43.959999,44.740002
239,44.700001,44.840000,43.490002,43.619999
240,43.330002,43.599998,42.439999,42.500000
241,42.799999,43.580002,42.450001,43.410000
242,43.450001,43.599998,43.009998,43.240002
243,43.549999,43.790001,42.889999,43.139999
244,43.549999,44.450001,43.509998,44.389999
245,44.400002,44.740002,44.169998,44.480000
246,44.619999,44.889999,44.250000,44.820000
247,44.799999,45.790001,44.790001,45.750000
248,45.810001,46.090000,45.630001,46.060001
249,45.900002,46.130001,44.959999,45.509998
250,45.880001,46.369999,45.169998,45.299999
251,48.380001,50.150002,48.119999,50.080002
252,49.599998,50.849998,49.369999,49.980000
253,49.480000,50.060001,48.740002,48.790001
