221,172.500000,173.539993,172.000000,172.270004
222,172.399994,173.130005,171.649994,172.220001
223,173.630005,174.169998,172.460007,173.970001
224,174.880005,177.199997,174.860001,176.419998
225,175.029999,175.389999,174.089996,174.539993
226,174.869995,175.419998,173.250000,174.350006
227,174.169998,176.020004,174.100006,175.009995
228,174.679993,175.419998,174.500000,175.009995
229,170.800003,171.470001,169.679993,170.570007
230,170.100006,170.779999,169.710007,170.600006
231,171.000000,171.850006,170.479996,171.080002
232,170.520004,170.589996,169.220001,169.229996
233,170.160004,172.300003,169.259995,172.259995
234,172.529999,174.550003,171.960007,172.229996
235,172.539993,173.470001,172.080002,173.029999
236,173.440002,175.369995,173.050003,175.000000
237,174.350006,175.610001,173.929993,174.350006
238,174.550003,175.059998,173.410004,174.330002
239,173.160004,174.300003,173.000000,174.289993
240,174.589996,175.490005,174.490005,175.279999
241,176.179993,177.360001,175.649994,177.089996
242,177.899994,179.389999,176.139999,176.190002
243,176.149994,179.250000,175.070007,179.100006
244,179.369995,180.100006,178.250000,179.259995
245,178.610001,179.580002,177.410004,178.460007
246,177.300003,177.779999,176.600006,177.000000
247,177.300003,179.440002,176.820007,177.039993
248,177.250000,177.300003,173.199997,174.220001
249,174.509995,174.949997,170.529999,171.110001
250,172.000000,172.000000,170.059998,171.509995
251,170.160004,170.160004,167.070007,167.960007
252,165.529999,167.369995,164.699997,166.970001
253,166.869995,168.440002,166.500000,167.429993
